row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,revenue,units_sold,price,competitor_price,discount_percentage,sales_date,market_average_value_x,market_average_value_y,avg_market_sales_x,avg_market_quantity_x,avg_market_sales_y,avg_market_quantity_y
3218,CA-2017-104640,11/10/2017,11/16/2017,Standard Class,FH-14275,Frank Hawley,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,3,0.2,314.2719,931.176,3,310.392,325.9116,20.0,11/10/2017,0.0,0.0,0.0,0.0,,
3219,CA-2017-104640,11/10/2017,11/16/2017,Standard Class,FH-14275,Frank Hawley,Corporate,United States,New York City,New York,10024,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,430.88,2,0.0,124.9552,430.88,2,215.44,226.21200000000002,0.0,11/10/2017,0.0,0.0,0.0,0.0,,
3220,US-2015-137008,10/2/2015,10/8/2015,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,94.85,5,0.0,45.528,94.85,5,18.97,19.918499999999998,0.0,10/2/2015,0.0,0.0,0.0,0.0,,
3221,US-2015-137008,10/2/2015,10/8/2015,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,51.12,4,0.0,23.004,51.12,4,12.78,13.419,0.0,10/2/2015,0.0,0.0,0.0,0.0,,
3222,US-2015-137008,10/2/2015,10/8/2015,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,90.0,1,0.0,32.4,90.0,1,90.0,94.5,0.0,10/2/2015,0.0,0.0,0.0,0.0,,
3223,CA-2014-108189,10/2/2014,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",9.408,2,0.2,3.4104,9.408,2,4.704,4.9392,20.0,10/2/2014,0.0,0.0,0.0,0.0,,
3224,CA-2014-108189,10/2/2014,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,OFF-FA-10000735,Office Supplies,Fasteners,Staples,4.672,2,0.2,1.46,4.672,2,2.336,2.4528,20.0,10/2/2014,0.0,0.0,0.0,0.0,,
3225,CA-2014-108189,10/2/2014,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,318.4,2,0.2,107.46,318.4,2,159.2,167.16,20.0,10/2/2014,0.0,0.0,0.0,0.0,,
3226,CA-2014-108189,10/2/2014,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,12.768,6,0.2,4.6284,12.768,6,2.128,2.2344000000000004,20.0,10/2/2014,0.0,0.0,0.0,0.0,,
3227,CA-2014-108189,10/2/2014,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,15.36,2,0.2,-3.264,15.36,2,7.68,8.064,20.0,10/2/2014,0.0,0.0,0.0,0.0,,
3228,CA-2014-108189,10/2/2014,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,230.376,3,0.2,20.1579,230.376,3,76.792,80.6316,20.0,10/2/2014,0.0,0.0,0.0,0.0,,
3229,CA-2014-108189,10/2/2014,10/5/2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,1,0.2,-0.0895,7.16,1,7.16,7.518000000000001,20.0,10/2/2014,0.0,0.0,0.0,0.0,,
3230,CA-2014-154641,8/11/2014,8/16/2014,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,1,0.0,18.767,375.34,1,375.34,394.10699999999997,0.0,8/11/2014,0.0,0.0,0.0,0.0,,
3231,CA-2017-131625,9/1/2017,9/5/2017,Second Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10009,East,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",114.9,5,0.0,39.066,114.9,5,22.98,24.129,0.0,9/1/2017,0.0,0.0,0.0,0.0,,
3232,US-2017-156356,4/16/2017,4/22/2017,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,26.046,3,0.8,-44.2782,26.046,3,8.682,9.116100000000001,80.0,4/16/2017,0.0,0.0,0.0,0.0,,
3233,US-2017-156356,4/16/2017,4/22/2017,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",2.896,1,0.8,-4.7784,2.896,1,2.896,3.0408,80.0,4/16/2017,0.0,0.0,0.0,0.0,,
3234,US-2017-156356,4/16/2017,4/22/2017,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095,Central,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,2,0.2,-7.7292,32.544,2,16.272,17.0856,20.0,4/16/2017,0.0,0.0,0.0,0.0,,
3235,CA-2016-138933,4/24/2016,4/27/2016,First Class,JL-15130,Jack Lebron,Consumer,United States,Riverside,California,92503,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,1,0.2,1.3944,3.984,1,3.984,4.1832,20.0,4/24/2016,0.0,0.0,0.0,0.0,,
3236,CA-2016-140746,1/15/2016,1/15/2016,Same Day,RC-19825,Roy Collins,Consumer,United States,Fairfield,Connecticut,6824,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",181.797,1,0.3,-15.5826,181.797,1,181.797,190.88685,30.0,1/15/2016,0.0,0.0,0.0,0.0,,
3237,CA-2016-146836,5/2/2016,5/2/2016,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,44.94,3,0.0,12.5832,44.94,3,14.979999999999999,15.729,0.0,5/2/2016,0.0,0.0,0.0,0.0,,
3238,CA-2016-146836,5/2/2016,5/2/2016,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,45.576,3,0.2,15.9516,45.576,3,15.192,15.951600000000001,20.0,5/2/2016,0.0,0.0,0.0,0.0,,
3239,US-2016-127971,11/20/2016,11/27/2016,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.333,318.43,5,63.686,66.8703,30.0,11/20/2016,0.0,0.0,0.0,0.0,,
3240,US-2016-127971,11/20/2016,11/27/2016,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,122.92,7,0.2,46.095,122.92,7,17.56,18.438,20.0,11/20/2016,0.0,0.0,0.0,0.0,,
3241,US-2016-127971,11/20/2016,11/27/2016,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,7.068,3,0.6,-2.8272,7.068,3,2.356,2.4737999999999998,60.0,11/20/2016,0.0,0.0,0.0,0.0,,
3242,US-2016-140809,2/1/2016,2/3/2016,First Class,CK-12760,Cyma Kinney,Corporate,United States,Arlington,Virginia,22204,South,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45,5,0.0,14.677,56.45,5,11.290000000000001,11.854500000000002,0.0,2/1/2016,0.0,0.0,0.0,0.0,,
3243,CA-2017-114524,3/31/2017,4/5/2017,Second Class,EG-13900,Emily Grady,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",13.468,13,0.8,-22.8956,13.468,13,1.036,1.0878,80.0,3/31/2017,0.0,0.0,0.0,0.0,,
3244,CA-2017-113355,12/1/2017,12/5/2017,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,219.8,5,0.2,24.7275,219.8,5,43.96,46.158,20.0,12/1/2017,0.0,0.0,0.0,0.0,,
3245,CA-2017-113355,12/1/2017,12/5/2017,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,-18.1176,317.058,3,105.68599999999999,110.9703,30.0,12/1/2017,0.0,0.0,0.0,0.0,,
3246,US-2017-140907,12/10/2017,12/12/2017,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0.0,4.908,49.08,3,16.36,17.178,0.0,12/10/2017,0.0,0.0,0.0,0.0,,
3247,US-2017-140907,12/10/2017,12/12/2017,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,0.0,38.988,324.9,5,64.97999999999999,68.229,0.0,12/10/2017,0.0,0.0,0.0,0.0,,
3248,US-2017-140907,12/10/2017,12/12/2017,Second Class,BP-11185,Ben Peterman,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,18.24,3,0.0,5.2896,18.24,3,6.079999999999999,6.3839999999999995,0.0,12/10/2017,0.0,0.0,0.0,0.0,,
3249,CA-2016-159730,9/17/2016,9/21/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,9.9652,113.888,2,56.944,59.7912,20.0,9/17/2016,0.0,0.0,0.0,0.0,,
3250,CA-2016-159730,9/17/2016,9/21/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10002085,Technology,Phones,Clarity 53712,105.584,2,0.2,7.9188,105.584,2,52.792,55.4316,20.0,9/17/2016,0.0,0.0,0.0,0.0,,
3251,CA-2016-157868,12/23/2016,12/29/2016,Standard Class,MC-17590,Matt Collister,Corporate,United States,Grand Rapids,Michigan,49505,Central,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",24.85,7,0.0,11.6795,24.85,7,3.5500000000000003,3.7275000000000005,0.0,12/23/2016,0.0,0.0,0.0,0.0,,
3252,CA-2017-119389,4/17/2017,4/19/2017,First Class,BG-11740,Bruce Geld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,3,0.2,5.2773,60.312,3,20.104,21.1092,20.0,4/17/2017,0.0,0.0,0.0,0.0,,
3253,CA-2017-110373,10/27/2017,10/30/2017,Second Class,MA-17560,Matt Abelman,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,7.056,3,0.2,2.205,7.056,3,2.352,2.4696,20.0,10/27/2017,0.0,0.0,0.0,0.0,,
3254,CA-2017-110373,10/27/2017,10/30/2017,Second Class,MA-17560,Matt Abelman,Home Office,United States,Chicago,Illinois,60610,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,27.184,2,0.2,2.0388,27.184,2,13.592,14.271600000000001,20.0,10/27/2017,0.0,0.0,0.0,0.0,,
3255,CA-2016-155474,7/8/2016,7/14/2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98105,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,107.984,1,0.2,9.4486,107.984,1,107.984,113.3832,20.0,7/8/2016,0.0,0.0,0.0,0.0,,
3256,CA-2016-155474,7/8/2016,7/14/2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03,19.296,3,6.4319999999999995,6.7536,20.0,7/8/2016,0.0,0.0,0.0,0.0,,
3257,CA-2015-155453,8/9/2015,8/14/2015,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Jacksonville,Florida,32216,South,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,1.6704,4.608,2,2.304,2.4192,20.0,8/9/2015,0.0,0.0,0.0,0.0,,
3258,US-2016-161844,12/9/2016,12/14/2016,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Franklin,Tennessee,37064,South,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,3,0.4,-29.3238,79.974,3,26.658,27.990900000000003,40.0,12/9/2016,0.0,0.0,0.0,0.0,,
3259,US-2016-161844,12/9/2016,12/14/2016,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Franklin,Tennessee,37064,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,0.7,-2.0622,2.946,2,1.473,1.54665,70.0,12/9/2016,0.0,0.0,0.0,0.0,,
3260,US-2016-162103,11/13/2016,11/17/2016,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Highland Park,Illinois,60035,Central,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,3.136,2,0.8,-4.704,3.136,2,1.568,1.6464,80.0,11/13/2016,0.0,0.0,0.0,0.0,,
3261,CA-2014-151554,11/14/2014,11/15/2014,First Class,CM-11815,Candace McMahon,Corporate,United States,Pasadena,Texas,77506,Central,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,20.736,4,0.2,7.2576,20.736,4,5.184,5.4432,20.0,11/14/2014,0.0,0.0,0.0,0.0,,
3262,CA-2014-140662,11/17/2014,11/19/2014,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0.0,7.9984,99.98,2,49.99,52.48950000000001,0.0,11/17/2014,0.0,0.0,0.0,0.0,,
3263,CA-2014-140662,11/17/2014,11/19/2014,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,733.95,7,0.0,352.296,733.95,7,104.85000000000001,110.09250000000002,0.0,11/17/2014,0.0,0.0,0.0,0.0,,
3264,CA-2014-140662,11/17/2014,11/19/2014,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0.0,72.432,241.44,3,80.48,84.504,0.0,11/17/2014,0.0,0.0,0.0,0.0,,
3265,CA-2016-122518,3/4/2016,3/8/2016,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Miami,Florida,33180,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,10.08,4,0.2,3.528,10.08,4,2.52,2.6460000000000004,20.0,3/4/2016,0.0,0.0,0.0,0.0,,
3266,US-2014-126571,10/11/2014,10/15/2014,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,281.904,2,0.2,10.5714,281.904,2,140.952,147.99960000000002,20.0,10/11/2014,0.0,0.0,0.0,0.0,,
3267,US-2014-126571,10/11/2014,10/15/2014,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,201.432,3,0.2,67.9833,201.432,3,67.14399999999999,70.5012,20.0,10/11/2014,0.0,0.0,0.0,0.0,,
3268,CA-2014-143840,5/22/2014,5/29/2014,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,35601,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,135.98,2,0.0,33.995,135.98,2,67.99,71.3895,0.0,5/22/2014,0.0,0.0,0.0,0.0,,
3269,CA-2014-143840,5/22/2014,5/29/2014,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,35601,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,44.95,1,0.0,12.586,44.95,1,44.95,47.197500000000005,0.0,5/22/2014,0.0,0.0,0.0,0.0,,
3270,CA-2014-115980,7/15/2014,7/19/2014,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,57103,Central,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,2.97,3,0.0,1.3068,2.97,3,0.9900000000000001,1.0395,0.0,7/15/2014,0.0,0.0,0.0,0.0,,
3271,CA-2014-115980,7/15/2014,7/19/2014,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,6.54,3,0.0,2.6814,6.54,3,2.18,2.289,0.0,7/15/2014,0.0,0.0,0.0,0.0,,
3272,CA-2015-155145,12/27/2015,12/29/2015,Second Class,KN-16450,Kean Nguyen,Corporate,United States,Visalia,California,93277,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,7.92,8,0.0,3.4848,7.92,8,0.99,1.0395,0.0,12/27/2015,0.0,0.0,0.0,0.0,,
3273,CA-2015-146038,2/9/2015,2/16/2015,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",203.92,5,0.2,22.941,203.92,5,40.784,42.8232,20.0,2/9/2015,0.0,0.0,0.0,0.0,,
3274,CA-2017-133865,5/8/2017,5/12/2017,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Los Angeles,California,90032,West,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.952,6,0.2,1049.985,3359.952,6,559.9920000000001,587.9916000000001,20.0,5/8/2017,0.0,0.0,0.0,0.0,,
3275,CA-2017-116358,11/2/2017,11/6/2017,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Overland Park,Kansas,66212,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples,18.24,3,0.0,9.12,18.24,3,6.079999999999999,6.3839999999999995,0.0,11/2/2017,0.0,0.0,0.0,0.0,,
3276,CA-2017-116358,11/2/2017,11/6/2017,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Overland Park,Kansas,66212,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",27.78,6,0.0,9.1674,27.78,6,4.63,4.8615,0.0,11/2/2017,0.0,0.0,0.0,0.0,,
3277,CA-2014-102988,4/5/2014,4/9/2014,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,22.96,7,0.0,7.5768,22.96,7,3.2800000000000002,3.4440000000000004,0.0,4/5/2014,0.0,0.0,0.0,0.0,,
3278,CA-2014-102988,4/5/2014,4/9/2014,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,28.99,1,0.0,8.4071,28.99,1,28.99,30.4395,0.0,4/5/2014,0.0,0.0,0.0,0.0,,
3279,CA-2014-102988,4/5/2014,4/9/2014,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0.0,6.3504,12.96,2,6.48,6.804000000000001,0.0,4/5/2014,0.0,0.0,0.0,0.0,,
3280,CA-2014-102988,4/5/2014,4/9/2014,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,22.96,7,0.0,6.6584,22.96,7,3.2800000000000002,3.4440000000000004,0.0,4/5/2014,0.0,0.0,0.0,0.0,,
3281,CA-2014-102988,4/5/2014,4/9/2014,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0.0,83.281,4164.05,5,832.8100000000001,874.4505000000001,0.0,4/5/2014,0.0,0.0,0.0,0.0,,
3282,US-2014-117170,9/17/2014,9/24/2014,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Raleigh,North Carolina,27604,South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,47.984,2,0.2,13.1956,47.984,2,23.992,25.1916,20.0,9/17/2014,0.0,0.0,0.0,0.0,,
3283,US-2014-117170,9/17/2014,9/24/2014,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Raleigh,North Carolina,27604,South,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,4.624,1,0.2,1.6762,4.624,1,4.624,4.8552,20.0,9/17/2014,0.0,0.0,0.0,0.0,,
3284,CA-2014-159478,9/30/2014,10/6/2014,Standard Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",15.24,3,0.0,5.1816,15.24,3,5.08,5.3340000000000005,0.0,9/30/2014,0.0,0.0,0.0,0.0,,
3285,CA-2014-103702,9/12/2014,9/17/2014,Standard Class,AF-10885,Art Foster,Consumer,United States,Fairfield,Ohio,45014,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",63.924,7,0.7,-46.8776,63.924,7,9.132,9.5886,70.0,9/12/2014,0.0,0.0,0.0,0.0,,
3286,CA-2017-150525,2/20/2017,2/25/2017,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,74403,Central,OFF-AR-10002375,Office Supplies,Art,Newell 351,6.56,2,0.0,1.9024,6.56,2,3.28,3.444,0.0,2/20/2017,0.0,0.0,0.0,0.0,,
3287,CA-2017-150525,2/20/2017,2/25/2017,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,74403,Central,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,13.11,3,0.0,3.4086,13.11,3,4.37,4.588500000000001,0.0,2/20/2017,0.0,0.0,0.0,0.0,,
3288,CA-2015-157770,12/13/2015,12/15/2015,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,92592,West,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,494.376,3,0.2,49.4376,494.376,3,164.792,173.0316,20.0,12/13/2015,0.0,0.0,0.0,0.0,,
3289,CA-2015-157770,12/13/2015,12/15/2015,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,92592,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",29.2,5,0.2,9.855,29.2,5,5.84,6.132,20.0,12/13/2015,0.0,0.0,0.0,0.0,,
3290,CA-2015-157770,12/13/2015,12/15/2015,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,92592,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,248.85,5,0.0,27.3735,248.85,5,49.769999999999996,52.2585,0.0,12/13/2015,0.0,0.0,0.0,0.0,,
3291,CA-2015-157770,12/13/2015,12/15/2015,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,92592,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,0.0,15.2208,36.24,1,36.24,38.05200000000001,0.0,12/13/2015,0.0,0.0,0.0,0.0,,
3292,CA-2016-167290,10/30/2016,11/4/2016,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Sterling Heights,Michigan,48310,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,11.68,2,0.0,3.504,11.68,2,5.84,6.132,0.0,10/30/2016,0.0,0.0,0.0,0.0,,
3293,CA-2014-106264,12/26/2014,12/30/2014,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024,West,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,11.91,3,0.0,0.1191,11.91,3,3.97,4.168500000000001,0.0,12/26/2014,0.0,0.0,0.0,0.0,,
3294,CA-2014-106264,12/26/2014,12/30/2014,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",3.48,2,0.0,1.1136,3.48,2,1.74,1.827,0.0,12/26/2014,0.0,0.0,0.0,0.0,,
